Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,2017-07-25,2768.8025,2772.3675,2813.96875,2720.71125
BTC,2017-07-26,2540.20874,2768.8025,2796.92125,2485.185
BTC,2017-07-27,2570.195,2540.20874,2577.05875,2433.83125
BTC,2017-07-28,2699.72125,2570.195,2749.99875,2554.37
BTC,2017-07-29,2719.69,2699.72125,2833.2375,2682.87
BTC,2017-07-30,2714.70375,2719.69,2780.2075,2693.95875
BTC,2017-07-31,2718.6175,2714.70375,2753.33125,2615.8075
BTC,2017-08-01,2867.65375,2718.6175,2902.37125,2706.8225
BTC,2017-08-02,2739.70875,2867.65375,2925.03375,2670.16333
BTC,2017-08-03,2740.07125,2739.70875,2765.5525,2681.46875
BTC,2017-08-04,2811.71,2740.07125,2824.38,2731.19625
BTC,2017-08-05,3123.41125,2811.71,3167.555,2797.1175
BTC,2017-08-06,3254.71,3123.41125,3360.86625,3104.16875
BTC,2017-08-07,3274.6375,3254.71,3325.96625,3190.18625
BTC,2017-08-08,3474.7625,3274.6375,3476.81875,3258.405
BTC,2017-08-09,3416.185,3474.7625,3525.0375,3376.37
BTC,2017-08-10,3364.41125,3416.185,3442.98875,3280.325
BTC,2017-08-11,3451.8525,3364.41125,3474.335,3357.67125
BTC,2017-08-12,3705.43,3451.8525,3741.33125,3451.8525
BTC,2017-08-13,4104.015,3705.43,4162.5725,3701.83375
BTC,2017-08-14,4036.7575,4104.015,4225.4025,3890.005
BTC,2017-08-15,4462.67625,4036.7575,4483.54749,4036.7575
BTC,2017-08-16,4118.9025,4462.67625,4470.34375,3892.72
BTC,2017-08-17,4322.42125,4118.9025,4440.76124,3985.23375
BTC,2017-08-18,4311.685,4322.42125,4522.13,4225.5
BTC,2017-08-19,4180.23875,4311.685,4407.79625,4040.05375
BTC,2017-08-20,4139.38125,4180.23875,4235.06499,4033.53625
BTC,2017-08-21,4110.94125,4139.38125,4218.21125,4101.06125
BTC,2017-08-22,3911.27625,4110.94125,4142.63875,3884.6225
BTC,2017-08-23,4162.79249,3911.27625,4197.76124,3687.27625
BTC,2017-08-24,4178.75625,4162.79249,4299.96875,4130.925
BTC,2017-08-25,4396.03125,4178.75625,4420.35999,4165.77375
BTC,2017-08-26,4359.9025,4396.03125,4496.29249,4320.22
BTC,2017-08-27,4381.39625,4359.9025,4439.29125,4309.3125
BTC,2017-08-28,4340.46,4381.39625,4416.0225,4340.46
BTC,2017-08-29,4442.6575,4340.46,4455.04625,4239.01124
BTC,2017-08-30,4664.64375,4442.6575,4703.41749,4400.15874
BTC,2017-08-31,4676.1425,4664.64375,4707.5525,4545.5375
BTC,2017-09-01,4783.17,4676.1425,4808.12125,4654.07
BTC,2017-09-02,4864.285,4783.17,5013.9075,4726.74374
BTC,2017-09-03,4672.56875,4864.285,4902.26124,4529.37125
BTC,2017-09-04,4593.1825,4672.56875,4749.02875,4481.5225
BTC,2017-09-05,4160.535,4593.1825,4594.5775,4037.49875
BTC,2017-09-06,4517.57,4160.535,4529.58875,4111.97124
BTC,2017-09-07,4543.1025,4517.57,4666.46625,4517.57
BTC,2017-09-08,4628.6025,4543.1025,4691.97999,4506.6625
BTC,2017-09-09,4280.975,4628.6025,4698.73125,4151.6425
BTC,2017-09-10,4194.21875,4280.975,4394.51624,4161.9725
BTC,2017-09-11,4307.82625,4194.21875,4334.5075,3976.46125
BTC,2017-09-12,4295.76124,4307.82625,4310.79125,4108.475
BTC,2017-09-13,3944.58375,4295.76124,4368.22,3944.58375
BTC,2017-09-14,3817.0575,3944.58375,4053.3225,3766.36
BTC,2017-09-15,3358.10875,3817.0575,3896.7925,3209.43875
BTC,2017-09-16,3772.68375,3358.10875,3806.57875,2951.1525
BTC,2017-09-17,3608.595,3772.68375,3874.62625,3551.75875
BTC,2017-09-18,3764.6175,3608.595,3803.4125,3484.80125
BTC,2017-09-19,3976.3875,3764.6175,4080.4975,3753.3775
BTC,2017-09-20,3863.18625,3976.3875,4026.57,3847.35375
BTC,2017-09-21,3827.685,3863.18625,4021.46,3813.225
BTC,2017-09-22,3690.99125,3827.685,3890.98,3584.59125
BTC,2017-09-23,3612.1625,3690.99125,3748.705,3519.07125
BTC,2017-09-24,3772.8475,3612.1625,3810.5375,3612.1625
BTC,2017-09-25,3753.435,3772.8475,3775.7775,3627.52625
BTC,2017-09-26,3920.99125,3753.435,3970.2575,3752.46875
BTC,2017-09-27,3939.515,3920.99125,3968.53625,3865.23125
BTC,2017-09-28,4220.28,3939.515,4228.085,3930.91125
BTC,2017-09-29,4062.20375,4220.28,4278.77625,4027.04125
BTC,2017-09-30,4207.825,4062.20375,4227.43875,4035.7075
BTC,2017-10-01,4300.55125,4207.825,4366.805,4205.00375
BTC,2017-10-02,4414.1775,4300.55125,4431.32125,4261.34624
BTC,2017-10-03,4424.4725,4414.1775,4462.00625,4376.085
BTC,2017-10-04,4307.555,4424.4725,4426.06125,4246.29
BTC,2017-10-05,4186.78374,4307.555,4345.28374,4179.41875
BTC,2017-10-06,4325.23625,4186.78374,4355.89375,4150.7575
BTC,2017-10-07,4370.16875,4325.23625,4417.45125,4316.85999
BTC,2017-10-08,4446.17249,4370.16875,4461.66,4330.28374
BTC,2017-10-09,4624.34875,4446.17249,4625.22,4419.19375
BTC,2017-10-10,4789.30125,4624.34875,4870.04125,4554.0275
BTC,2017-10-11,4741.70875,4789.30125,4909.18124,4726.28
BTC,2017-10-12,4858.60499,4741.70875,4882.695,4730.87875
BTC,2017-10-13,5728.5475,4858.60499,5856.09875,4843.695
BTC,2017-10-14,5666.97875,5728.5475,5813.26875,5432.3525
BTC,2017-10-15,5779.07375,5666.97875,5844.77125,5570.04
BTC,2017-10-16,5607.01,5779.07375,5796.2425,5439.9825
BTC,2017-10-17,5643.55375,5607.01,5789.795,5569.3075
BTC,2017-10-18,5495.03875,5643.55375,5685.35,5461.02625
BTC,2017-10-19,5627.08625,5495.03875,5639.68625,5109.7
BTC,2017-10-20,5686.52625,5627.08625,5735.155,5544.70375
BTC,2017-10-21,6098.115,5686.52625,6112.18875,5611.1175
BTC,2017-10-22,5949.07875,6098.115,6183.9825,5886.65125
BTC,2017-10-23,5969.795,5949.07875,6031.74625,5733.01875
BTC,2017-10-24,5649.005,5969.795,6050.20375,5564.77375
BTC,2017-10-25,5550.85875,5649.005,5769.27,5374.5975
BTC,2017-10-26,5776.87875,5550.85875,5784.57625,5430.75
BTC,2017-10-27,5923.70625,5776.87875,5995.92625,5695.33125
BTC,2017-10-28,5737.1025,5923.70625,5926.64,5691.7575
BTC,2017-10-29,5741.7225,5737.1025,5806.9225,5667.34875
BTC,2017-10-30,6151.325,5741.7225,6306.5775,5733.85625
BTC,2017-10-31,6130.56375,6151.325,6218.48875,6026.68875
BTC,2017-11-01,6424.515,6130.56375,6458.26625,6089.47375
BTC,2017-11-02,6879.365,6424.515,6922.9,6357.91
BTC,2017-11-03,7199.2375,6879.365,7355.35,6798.3975
BTC,2017-11-04,7210.46875,7199.2375,7454.03875,6994.8775
BTC,2017-11-05,7376.7425,7210.46875,7503.71875,7100.51125
BTC,2017-11-06,7231.93,7376.7425,7601.535,7202.47125
BTC,2017-11-07,7123.89375,7231.93,7423.05875,6932.42875
BTC,2017-11-08,7356.50625,7123.89375,7377.9625,6978.5875
BTC,2017-11-09,7342.82375,7356.50625,7879.06,7095.42375
BTC,2017-11-10,7250.77,7342.82375,7439.385,7058.35125
BTC,2017-11-11,6773.695,7250.77,7305.295,6422.975
BTC,2017-11-12,6075.30125,6773.695,6806.04375,6062.08625
BTC,2017-11-13,5969.13,6075.30125,6466.46,5507.29
BTC,2017-11-14,6666.27125,5969.13,6770.37,5949.5025
BTC,2017-11-15,6867.42625,6666.27125,6910.2475,6442.4
BTC,2017-11-16,7259.3,6867.42625,7336.80125,6798.9325
BTC,2017-11-17,7924.1825,7259.3,7998.39625,7172.755
BTC,2017-11-18,7598.2775,7924.1825,7984.68375,7460.11125
BTC,2017-11-19,7787.45625,7598.2775,7848.94125,7546.33375
BTC,2017-11-20,7954.7675,7787.45625,8101.91,7678.375
BTC,2017-11-21,7879.06,7954.7675,8286.17375,7818.5025
BTC,2017-11-22,8150.6325,7879.06,8362.3025,7828.535
BTC,2017-11-23,8208.75375,8150.6325,8294.495,8095.08125
BTC,2017-11-24,8094.445,8208.75375,8264.3875,7892.68
BTC,2017-11-25,8190.87125,8094.445,8333.17375,8025.19625
BTC,2017-11-26,8851.305,8190.87125,8909.31,8190.87125
BTC,2017-11-27,9573.9675,8851.305,9682.10125,8834.3875
BTC,2017-11-28,9713.09625,9573.9675,9743.12375,9382.13125
BTC,2017-11-29,10295.6225,9713.09625,10358.30625,9690.33375
BTC,2017-11-30,10542.6625,10295.6225,11377.33375,9290.29625
BTC,2017-12-01,9706.10375,10542.6625,10681.85125,9021.84874
BTC,2017-12-02,10923.20125,9706.10375,11082.27,9421.45624
BTC,2017-12-03,10973.54375,10923.20125,11156.145,10705.12999
BTC,2017-12-04,11382.20875,10973.54375,11831.5125,10495.5625
BTC,2017-12-05,11597.23125,11382.20875,11662.84375,10875.71375
BTC,2017-12-06,12230.365,11597.23125,12273.54,11473.50875
BTC,2017-12-07,13734.52,12230.365,14097.04,12152.1075
BTC,2017-12-08,16403.42125,13734.52,17153.94125,13731.82
BTC,2017-12-09,15732.1,16403.42125,16590.21375,13963.52875
BTC,2017-12-10,13152.52875,15732.1,15859.42375,13152.52875
BTC,2017-12-11,16299.2975,13152.52875,16587.8425,13152.52875
BTC,2017-12-12,16374.8975,16299.2975,17382.63874,16031.4475
BTC,2017-12-13,16678.28749,16374.8975,17615.4725,16259.2775
BTC,2017-12-14,16246.13875,16678.28749,17335.73125,15799.8675
BTC,2017-12-15,17221.65125,16246.13875,17583.2,16152.01375
BTC,2017-12-16,17436.5975,17221.65125,17872.555,16999.70375
BTC,2017-12-17,19166.97874,17436.5975,19521.7825,17436.5975
BTC,2017-12-18,18640.2625,19166.97874,19783.20625,18094.19374
BTC,2017-12-19,18984.7675,18640.2625,19227.0825,18329.145
BTC,2017-12-20,16862.57125,18984.7675,18984.7675,15577.7425
BTC,2017-12-21,16925.0175,16862.57125,17822.56625,15683.86125
BTC,2017-12-22,14182.46499,16925.0175,17301.21125,13077.93666
BTC,2017-12-23,14694.5825,14182.46499,14976.25625,10834.94375
BTC,2017-12-24,14103.21875,14694.5825,15704.34625,13483.4575
BTC,2017-12-25,13387.34875,14103.21875,14489.48375,12508.425
BTC,2017-12-26,14652.3675,13387.34875,14670.675,13196.82625
BTC,2017-12-27,15846.07375,14652.3675,16079.32375,14553.87375
BTC,2017-12-28,14362.40375,15846.07375,16476.18,13935.615
BTC,2017-12-29,14867.5725,14362.40375,14997.83375,13498.77875
BTC,2017-12-30,13643.695,14867.5725,15076.0625,13406.67125
BTC,2017-12-31,13062.145,13643.695,13826.04125,12182.52375
BTC,2018-01-01,13439.4175,13062.145,14213.44125,12587.60375
BTC,2018-01-02,13337.62125,13439.4175,13892.2425,12859.8025
BTC,2018-01-03,14881.545,13337.62125,15216.75625,12955.965
BTC,2018-01-04,15104.45,14881.545,15394.98625,14588.595
BTC,2018-01-05,14953.8525,15104.45,15194.40625,14225.16625
BTC,2018-01-06,16576.69625,14953.8525,17118.35625,14816.50875
BTC,2018-01-07,16735.10625,16576.69625,17211.92375,16254.94875
BTC,2018-01-08,15632.41125,16735.10625,16861.20875,15546.415
BTC,2018-01-09,15242.93625,15632.41125,15944.5225,13957.9125
BTC,2018-01-10,14122.825,15242.93625,15360.1325,13968.24375
BTC,2018-01-11,13269.5975,14122.825,14942.61125,13161.5775
BTC,2018-01-12,13633.36375,13269.5975,14198.5325,12845.7125
BTC,2018-01-13,14165.90625,13633.36375,14262.0075,13363.81
BTC,2018-01-14,14217.3625,14165.90625,14536.54,14013.9475
BTC,2018-01-15,13519.92625,14217.3625,14245.52,13051.59375
BTC,2018-01-16,12915.11625,13519.92625,14307.53375,12762.9975
BTC,2018-01-17,10870.16875,12915.11625,13211.24625,10063.1175
BTC,2018-01-18,11340.65,10870.16875,11764.13625,9199.5925
BTC,2018-01-19,11137.36875,11340.65,12045.095,10663.945
BTC,2018-01-20,11742.94125,11137.36875,11955.4425,11022.02875
BTC,2018-01-21,12486.06625,11742.94125,13007.25125,11596.715
BTC,2018-01-22,11508.62,12486.06625,12486.06625,11096.0525
BTC,2018-01-23,10872.9025,11508.62,11868.715,10050.7925
BTC,2018-01-24,10830.9275,10872.9025,11358.33625,9972.2875
BTC,2018-01-25,11629.375,10830.9275,11710.9975,10497.15375
BTC,2018-01-26,11524.345,11629.375,11629.375,10889.045
BTC,2018-01-27,11005.615,11524.345,11540.4075,10321.04125
BTC,2018-01-28,11452.23,11005.615,11574.36125,10855.46
BTC,2018-01-29,11412.79375,11452.23,11942.255,11303.365
BTC,2018-01-30,10917.15125,11412.79375,11480.56375,10805.81625
BTC,2018-01-31,9914.4725,10917.15125,11063.8,9627.88875
BTC,2018-02-01,9970.30875,9914.4725,10334.41875,9688.28
BTC,2018-02-02,8715.59499,9970.30875,10169.8225,8563.9275
BTC,2018-02-03,8285.50124,8715.59499,9095.79999,7695.10375
BTC,2018-02-04,9192.045,8285.50124,9471.45624,8192.62999
BTC,2018-02-05,8136.39,9192.045,9363.41124,7859.5125
BTC,2018-02-06,6332.37,8136.39,8346.90625,6197.98
BTC,2018-02-07,7270.5075,6332.37,7957.3425,5947.39625
BTC,2018-02-08,7987.28125,7270.5075,8582.92625,7207.97125
BTC,2018-02-09,8086.7725,7987.28125,8621.275,7808.22
BTC,2018-02-10,8930.13875,8086.7725,9005.03375,7754.67
BTC,2018-02-11,8045.44,8930.13875,9070.63875,8030.6725
BTC,2018-02-12,8478.92499,8045.44,8566.15875,7845.12625
BTC,2018-02-13,8766.8525,8478.92499,8977.0775,8362.84125
BTC,2018-02-14,8693.2525,8766.8525,8772.87999,8370.48375
BTC,2018-02-15,9659.2875,8693.2525,9722.5475,8693.2525
BTC,2018-02-16,10110.83875,9659.2875,10293.44,9496.01874
BTC,2018-02-17,10474.77125,10110.83875,10496.205,9718.59375
BTC,2018-02-18,10855.9375,10474.77125,11279.17875,10472.71625
BTC,2018-02-19,10537.00625,10855.9375,10963.68625,10156.38125
BTC,2018-02-20,11416.03875,10537.00625,11497.405,10405.97625
BTC,2018-02-21,10928.02,11416.03875,11767.5775,10871.53125
BTC,2018-02-22,10727.9525,10928.02,11180.56125,10244.32125
BTC,2018-02-23,9809.72125,10727.9525,10913.64875,9592.95999
BTC,2018-02-24,10412.36875,9809.72125,10454.48,9705.1625
BTC,2018-02-25,9585.285,10412.36875,10509.625,9381.17125
BTC,2018-02-26,9627.71625,9585.285,9858.15749,9304.6825
BTC,2018-02-27,10272.9025,9627.71625,10443.27625,9386.48625
BTC,2018-02-28,10903.01875,10272.9025,10953.17375,10226.84874
BTC,2018-03-01,10352.04625,10903.01875,11044.16125,10222.435
BTC,2018-03-02,11100.2925,10352.04625,11165.6575,10329.06
BTC,2018-03-03,11305.1225,11100.2925,11351.24,10784.22125
BTC,2018-03-04,11171.8175,11305.1225,11498.415,11127.895
BTC,2018-03-05,11558.475,11171.8175,11574.94125,11067.785
BTC,2018-03-06,11246.7475,11558.475,11660.2425,11182.55125
BTC,2018-03-07,10735.88625,11246.7475,11323.345,10584.95875
BTC,2018-03-08,9552.75875,10735.88625,10810.4775,9468.44625
BTC,2018-03-09,8980.19249,9552.75875,10101.28125,8897.02249
BTC,2018-03-10,9251.2925,8980.19249,9413.14625,8370.79625
BTC,2018-03-11,8680.6075,9251.2925,9505.25625,8474.54
BTC,2018-03-12,9433.47374,8680.6075,9730.08124,8588.22875
BTC,2018-03-13,9047.5125,9433.47374,9885.2225,8778.20624
BTC,2018-03-14,9260.70875,9047.5125,9474.6775,8860.875
BTC,2018-03-15,7895.98875,9260.70875,9260.70875,7760.53125
BTC,2018-03-16,8039.6025,7895.98875,8413.11125,7676.51875
BTC,2018-03-17,8206.555,8039.6025,8599.54,8035.64
BTC,2018-03-18,7667.99,8206.555,8342.135,7559.26375
BTC,2018-03-19,8189.49125,7667.99,8434.9275,7335.5725
BTC,2018-03-20,8597.3375,8189.49125,8702.465,8130.24
BTC,2018-03-21,9028.2975,8597.3375,9050.51625,8324.26125
BTC,2018-03-22,9023.7175,9028.2975,9159.90125,8765.57
BTC,2018-03-23,8411.6525,9023.7175,9045.44249,8347.285
BTC,2018-03-24,8881.98625,8411.6525,8970.66124,8296.32625
BTC,2018-03-25,8548.8125,8881.98625,9000.44375,8462.90375
BTC,2018-03-26,8429.33124,8548.8125,8660.48749,8370.48875
BTC,2018-03-27,7854.6375,8429.33124,8476.96875,7826.01375
BTC,2018-03-28,7863.255,7854.6375,8130.44875,7744.82125
BTC,2018-03-29,7866.36,7863.255,8096.01625,7814.895
BTC,2018-03-30,6861.325,7866.36,7868.8325,6686.85
BTC,2018-03-31,6970.36375,6861.325,7266.065,6593.73625
BTC,2018-04-01,6926.875,6970.36375,7213.50375,6796.82125
BTC,2018-04-02,6986.835,6926.875,7023.0875,6443.20125
BTC,2018-04-03,7182.12,6986.835,7194.8425,6854.62375
BTC,2018-04-04,7295.89,7182.12,7506.6775,7182.12
BTC,2018-04-05,6769.48375,7295.89,7385.70875,6583.85375
BTC,2018-04-06,6766.5925,6769.48375,6918.6975,6630.9025
BTC,2018-04-07,6854.92125,6766.5925,6892.49375,6513.1025
BTC,2018-04-08,6964.4325,6854.92125,7050.49625,6783.28625
BTC,2018-04-09,7125.53875,6964.4325,7159.98,6897.75
BTC,2018-04-10,6789.2675,7125.53875,7170.76,6616.57125
BTC,2018-04-11,6824.49375,6789.2675,6878.08375,6659.51
BTC,2018-04-12,6941.63875,6824.49375,6964.0825,6807.4375
BTC,2018-04-13,7823.55875,6941.63875,8055.20125,6766.37
BTC,2018-04-14,8040.88125,7823.55875,8218.70375,7767.79875
BTC,2018-04-15,8083.57375,8040.88125,8174.69875,7882.1425
BTC,2018-04-16,8160.4125,8083.57375,8407.7175,8060.46875
BTC,2018-04-17,8030.57,8160.4125,8162.8075,7909.14125
BTC,2018-04-18,7937.61,8030.57,8151.0975,7834.4
BTC,2018-04-19,8188.71875,7937.61,8253.88625,7886.1775
BTC,2018-04-20,8333.81374,8188.71875,8380.25124,8104.87875
BTC,2018-04-21,8866.67,8333.81374,8930.43,8221.25375
BTC,2018-04-22,8830.05875,8866.67,9021.07,8615.67625
BTC,2018-04-23,8868.16124,8830.05875,9009.82,8761.88375
BTC,2018-04-24,9191.82,8868.16124,9220.9675,8818.75875
BTC,2018-04-25,9373.3025,9191.82,9746.81749,9191.82
BTC,2018-04-26,8807.515,9373.3025,9514.41375,8662.285
BTC,2018-04-27,9153.64125,8807.515,9303.01874,8660.8675
BTC,2018-04-28,9144.38375,9153.64125,9372.38375,8873.65166
BTC,2018-04-29,9444.1425,9144.38375,9536.64,9085.22374
BTC,2018-04-30,9268.7175,9444.1425,9472.4975,9182.6775
BTC,2018-05-01,8949.87624,9268.7175,9344.89125,8883.5875
BTC,2018-05-02,9029.47875,8949.87624,9134.9525,8842.03249
BTC,2018-05-03,9228.8525,9029.47875,9262.32625,9025.18625
BTC,2018-05-04,9572.69875,9228.8525,9790.94249,9162.18625
BTC,2018-05-05,9817.5975,9572.69875,9855.62875,9572.69875
BTC,2018-05-06,9845.54375,9817.5975,9954.95375,9700.90625
BTC,2018-05-07,9326.76125,9845.54375,9869.65,9229.74875
BTC,2018-05-08,9424.99124,9326.76125,9454.91875,9188.65875
BTC,2018-05-09,9039.02875,9424.99124,9426.52,9003.135
BTC,2018-05-10,9327.04999,9039.02875,9360.41,8975.97374
BTC,2018-05-11,8920.25625,9327.04999,9383.295,8874.54
BTC,2018-05-12,8408.35875,8920.25625,9002.49,8350.12875
BTC,2018-05-13,8442.23875,8408.35875,8642.8025,8220.5175
BTC,2018-05-14,8398.86249,8442.23875,8758.58124,8343.305
BTC,2018-05-15,8711.38875,8398.86249,8878.945,8296.14125
BTC,2018-05-16,8159.25625,8711.38875,8835.5125,8110.32625
BTC,2018-05-17,8360.22875,8159.25625,8458.52625,8146.6825
BTC,2018-05-18,7996.82125,8360.22875,8373.22374,7931.42875
BTC,2018-05-19,8237.3425,7996.82125,8273.5375,7972.5875
BTC,2018-05-20,8250.395,8237.3425,8392.77125,8154.14625
BTC,2018-05-21,8493.13125,8250.395,8582.8025,8230.20999
BTC,2018-05-22,8324.025,8493.13125,8566.1375,8260.78125
BTC,2018-05-23,7951.51375,8324.025,8344.72374,7866.72875
BTC,2018-05-24,7614.96375,7951.51375,7951.8025,7442.2414839965
BTC,2018-05-25,7599.9525,7614.96375,7721.83125,7272.645
BTC,2018-05-26,7436.835,7599.9525,7651.105546959,7335.3008168209
BTC,2018-05-27,7296.79625,7436.835,7617.845280125,7226.65
BTC,2018-05-28,7383.2175,7296.79625,7431.44,7251.02
BTC,2018-05-29,7118.42375,7383.2175,7386.68,7043.2823586382
BTC,2018-05-30,7491.61125,7118.42375,7562.366729247,7051.9578394976
BTC,2018-05-31,7363.27625,7491.61125,7541.0957594866,7282.1837278438
BTC,2018-06-01,7490.62125,7540.8105222724,7614.063907643,7361.565
BTC,2018-06-02,7518.333328931,7494.0654822749,7599.1804741896,7393.287587982
BTC,2018-06-03,7630.403388155,7516.6125685348,7696.5429259941,7450.6980170172
BTC,2018-06-04,7716.1450680606,7638.232021408,7774.8292847221,7600.2639442066
BTC,2018-06-05,7505.5892769261,7706.6398292592,7760.1783077338,7451.5239469731
BTC,2018-06-06,7624.1879705558,7505.5892814697,7671.3076224517,7361.0026225192
BTC,2018-06-07,7658.57,7617.98,7694.6,7485
BTC,2018-06-08,7684.93,7658.57,7747,7630
BTC,2018-06-09,7618.11,7684.93,7697,7540
BTC,2018-06-10,7495.1,7618.11,7678,7468.39
BTC,2018-06-11,6770.31,7495.1,7496.41,6645
BTC,2018-06-12,6780.3408026703,6680.2168597016,6798.66293569,6673.123680465
BTC,2018-06-13,6525.329181606,6870.4103486233,6907.5024903778,6465.0761275719
BTC,2018-06-14,6321.6559647806,6525.0963860433,6599.7195547336,6154.350128898
BTC,2018-06-15,6601.3241577351,6296.3268589945,6671.7886519589,6270.4453042246
BTC,2018-06-16,6397.4411699407,6632.4461951216,6642.5181931937,6396.940015191
BTC,2018-06-17,6529.5440149899,6397.4411699333,6544.6148909901,6329.1900464333
BTC,2018-06-18,6482.8686968609,6491.9683234448,6555.9438003666,6431.0892329673
BTC,2018-06-19,6711.6496699796,6442.5285229109,6772.2491827215,6382.4426606401
BTC,2018-06-20,6731.7101466428,6706.6267954514,6808.1662713112,6669.8435674097
BTC,2018-06-21,6736.8677212375,6735.9369835741,6806.3634262527,6569.9067012076
BTC,2018-06-22,6729.9259369514,6760.2550964816,6787.4240775802,6682.9361944656
BTC,2018-06-23,6099.445277341,6729.4986888553,6729.9005927093,5987.76838583
BTC,2018-06-24,6198.7008235859,6041.9260123058,6313.5650375433,6019.8340150667
BTC,2018-06-25,6142.3925697055,6198.0403657754,6257.1167425294,5796.4925187679
BTC,2018-06-26,6244.3284549671,6146.2798868388,6321.1357824549,6090.1499992682
BTC,2018-06-27,6148.4227054114,6237.5096139827,6267.8720002731,6101.7312049112
BTC,2018-06-28,6140.1914995488,6153.0254740168,6160.8930649202,6004.1811183311
BTC,2018-06-29,5954.5265818138,6143.8517081013,6185.0444104434,5913.0126323353
BTC,2018-06-30,6189.3092519378,5952.9886577123,6226.6767066328,5809.8699593046
BTC,2018-07-01,6343.8921999592,6185.1036638459,6449.8920808095,6137.9558827804
BTC,2018-07-02,6373.2778541204,6393.2233555441,6445.8312444928,6258.3466331691
BTC,2018-07-03,6629.7495948521,6373.1849752001,6682.7574521996,6269.923681815
BTC,2018-07-04,6482.8305936314,6614.419252791,6678.1955600007,6471.6908582014
BTC,2018-07-05,6589.6327930083,6511.0200366196,6788.3074924403,6415.4962555785
BTC,2018-07-06,6538.6824323422,6590.0033563433,6699.7900318569,6460.2762408618
BTC,2018-07-07,6596.53,6532.95,6638,6443.1689799583
BTC,2018-07-08,6570.4275920965,6580.3146216111,6621.102557748,6501.4592766685
BTC,2018-07-09,6744.9886791676,6570.4271147528,6800.0152807201,6570.4058320936
BTC,2018-07-10,6694.5308510827,6744.9886791598,6798.9597862788,6667.489980928
BTC,2018-07-11,6364.3875895982,6694.5308510904,6701.5491708554,6326.4928986867
BTC,2018-07-12,6360.4466681956,6296.981692185,6400.5795891386,6271.5929293057
BTC,2018-07-13,6144.8101179498,6374.9745822869,6375.0683559545,6126.0297425219
BTC,2018-07-14,6215.59,6244.68,6335.6029540641,6126.8897807661
BTC,2018-07-15,6254.6781291793,6254.7990075078,6323.0382556735,6182.0837229264
BTC,2018-07-16,6366.3499035552,6254.6781292371,6398.4681526594,6230.8489470154
BTC,2018-07-17,6671.6259190668,6356.1088751698,6709.1598240101,6335.1231568593
BTC,2018-07-18,7315.5510403376,6727.4563368665,7379.2347439433,6658.4086588742
BTC,2018-07-19,7359.7370183427,7316.1477118699,7581.5707388105,7245.3031110059
BTC,2018-07-20,7484.6396703854,7359.7370362237,7557.5130873787,7282.7727944508
BTC,2018-07-21,7357.4456773198,7484.6396626807,7697.0053450404,7281.4064978023
BTC,2018-07-22,7424.7342378111,7337.2820905188,7456.4643843467,7215.3270219278
BTC,2018-07-23,7411.2005247349,7424.5035031436,7571.7404506387,7341.5231649182
BTC,2018-07-24,7730.2474798128,7400.4646611346,7805.4912488458,7374.2513592577
BTC,2018-07-25,8325.8015336658,7730.2481771742,8359.319473753,7695.9828373707
BTC,2018-07-26,8271.5979196832,8320.1599473233,8486.0116795769,8056.0185645714
BTC,2018-07-27,7925.2473958792,8269.5323354969,8313.1266808228,7914.6009358296
BTC,2018-07-28,8254.2773483423,7933.125250505,8277.7036619011,7801.0094432898
BTC,2018-07-29,8184.6955351747,8182.375003005,8233.4821023714,8063.3261162412
BTC,2018-07-30,8201.8900899474,8184.6960858239,8292.5156584871,8119.7133096018
BTC,2018-07-31,8166.3883602012,8215.2159687792,8274.5337573392,7862.0742828965
BTC,2018-08-01,7700.8341285235,8166.6883994459,8198.4846169029,7666.2908836583
BTC,2018-08-02,7588.5861802231,7732.3472908783,7751.8776504108,7440.2415057795
BTC,2018-08-03,7547.3149505122,7589.374917258,7698.4871385663,7460.2950003976
BTC,2018-08-04,7423.0743779862,7527.0403990273,7533.6672633658,7271.202486843
BTC,2018-08-05,7396.0411215425,7423.0750930062,7501.3160290672,7359.2368129034
BTC,2018-08-06,7411.5152993623,7395.622456196,7413.1308105304,7386.0620769851
BTC,2018-08-07,7402.3366337439,7411.5152998302,7417.4086883999,7401.3750708468
BTC,2018-08-08,6748.4414841816,7402.3366314849,7412.2874611911,6678.2855604394
BTC,2018-08-09,6460.1531550102,6721.4350901721,6750.4083122841,6396.0883363517
BTC,2018-08-10,6482.9734487615,6460.1536974665,6483.4980648504,6455.9907009479
BTC,2018-08-11,6092.5331036604,6482.9687238409,6494.0163846345,6008.8548549331
BTC,2018-08-12,6391.5992583652,6101.8564779009,6473.2716582988,5982.2156316647
BTC,2018-08-13,6338.7389567451,6392.9727447014,6450.7243099506,6147.7605088678
BTC,2018-08-14,6260.1929950271,6338.7389033859,6532.5990168582,6150.2248155528
BTC,2018-08-15,6123.4476006082,6256.8440822464,6285.5576896057,5884.7792586111
BTC,2018-08-16,6332.6068999281,6186.9712074961,6587.3179578144,6180.2554202378
BTC,2018-08-17,6273.8880695393,6332.6068999537,6467.8624497653,6210.1614234161
BTC,2018-08-18,6566.5952833952,6277.0417762545,6572.9310929332,6259.3899567864
BTC,2018-08-19,6396.9463686172,6559.6938370996,6616.6767520854,6300.1149937042
